Date,Open,High,Low,Close,Adj Close,Volume
2019-08-14,276.89070543701536,280.1455707626628,274.79561110522087,279.18646634216236,276.4712301436421,4410565
2019-08-15,279.7981022430049,281.3848482051836,278.9726632909624,278.73755068449896,281.5200591242637,4785329
2019-08-16,278.3963770427282,280.1418651906177,275.7445881278468,279.79086672763793,277.65593116081965,3650250
2019-08-19,280.35244172821785,284.1762061260527,278.9147777522574,282.2356062660188,282.1932717269293,3641532
2019-08-20,281.8721419532911,284.08623581342033,279.10694457084685,280.95171720238676,283.0636805046346,4627723
2019-08-21,284.8368072942808,286.2140520503113,279.73405684999744,283.5870451232343,284.8377443907986,2630969
2019-08-22,285.8208607559399,288.6754716008805,283.6414276486743,286.5786608369972,286.9390118650222,2734441
2019-08-23,284.8533191818078,288.8883025544288,282.9016209424454,286.1183738965567,287.0756888157388,2252876
2019-08-26,283.64972330732894,285.85337578286203,284.62137204651054,284.10132490432164,285.97390486813583,1290699
2019-08-27,284.6285120894752,285.90265580977206,280.3126102764791,284.1293309704394,281.60487096324,3693374
2019-08-28,282.03243516932804,283.1595972535206,280.8892424118202,283.19389817537325,281.8530206986972,4742804
2019-08-29,280.4386156568357,283.065170559138,279.6317142278054,283.05799193681685,279.4321801050923,3960841
2019-08-30,283.2410802053868,284.5745817478199,279.78293878929355,280.6764175890121,281.9675567830672,2852947
2019-09-02,283.97615403362613,286.2757965340481,280.91971610918506,284.02964864679865,281.1500447746533,4550769
2019-09-03,285.57109790100554,284.4410659326789,282.1065938430324,285.1347663119529,282.91673225009276,2532579
2019-09-04,285.8867504645584,287.51001727938825,280.22493909480573,283.22239393276135,283.6712345967706,3592859
2019-09-05,286.1270765650083,288.2876449259636,286.5772432294634,285.3872509360009,286.84786115118084,3252375
2019-09-06,287.60896653282407,288.36447663586443,283.8869746364932,285.66078788537646,287.0814885159677,4798084
2019-09-09,291.87129514011474,292.11679046611823,290.4451332854757,293.67797009814427,290.32685082477224,2572900
2019-09-10,294.64846605810845,294.48465615788547,292.7484326509189,293.8131865461313,293.295238891498,4501820
2019-09-11,292.4801194423621,293.57668170423614,290.9312096802184,292.4503753773071,290.296657254728,2918715
2019-09-12,290.5301615235923,289.64907604698317,285.62727931261094,288.4529811420298,289.7202724377204,3660491
2019-09-13,291.01396391880405,292.3536994856124,286.87091058123275,291.26686919037905,290.9389350171245,1491513
2019-09-16,288.65210607530696,293.6508335128618,286.314223155768,288.0548770225398,290.1692280236395,3177890
2019-09-17,291.55049966120004,291.7919648580435,287.40426088230276,290.87167736870435,292.3235740275255,1335740
2019-09-18,294.25554619285737,295.37463014706134,291.48360567472525,292.8238806289287,291.65930421172294,4730087
2019-09-19,293.9207616754341,293.8098936229496,290.7494520599894,290.7555956716109,293.23163577597813,1130613
2019-09-20,288.6503169164969,293.0983168314062,287.8007458536094,291.76963627109654,290.2086903001416,1073601
2019-09-23,286.10718678685487,288.488873915878,285.5127173644945,286.38805271918477,287.38466551722746,4175601
2019-09-24,285.0818127136213,287.19286666996845,284.8813394862897,287.1640220710768,287.1473061288473,2740584
2019-09-25,289.1716148483912,288.9095456655349,286.8364502111076,287.8884837787513,286.3411287444469,4217196
2019-09-26,289.96702401613817,288.97785047928295,286.3207601689366,289.080057078621,289.3118595823914,1812902
2019-09-27,285.05845060452907,286.9469919588914,283.9020314247261,284.634207349802,286.67874573557486,4866217
2019-09-30,286.5741777627961,289.20764453094466,285.90493565473184,284.61841819067524,285.7901554580019,2056904
2019-10-01,288.6842138624913,290.8481641978205,285.4344424003727,288.95965945996767,285.6645788900444,1137405
2019-10-02,286.48489305710916,288.81018962040883,283.3397997732048,284.6322069131129,283.91742867769636,3872959
2019-10-03,286.03008591190263,288.6016743294332,283.5799893350097,287.1398451010571,287.5540320778762,1121173
2019-10-04,286.33894528866233,286.4192819804717,285.13712575517786,287.97495572871605,286.7346718117306,1046638
2019-10-07,283.7250561188311,284.8483637163498,280.7225283621568,282.53733896316163,282.20002438624897,3894852
2019-10-08,283.5973824571378,285.6464161531524,284.30639227257825,283.46787161659597,283.8340813290982,2250251
2019-10-09,285.78884567603507,286.52858549018947,284.10943028242633,286.18019685513764,285.8986896802054,2162496
2019-10-10,288.45040139914994,289.75488282978847,284.574009596807,289.55665472935203,289.03714701131213,3507413
2019-10-11,291.2957559584626,291.9446795545381,287.5468926107978,291.4657216877824,287.9771080098714,4841829
2019-10-14,287.5922909750222,288.47466945978965,286.0024758290618,287.05862763936756,285.99365808498527,4581714
2019-10-15,286.21596162744754,286.58663211422066,282.3916630019027,286.3519166093818,286.7304714404564,3105039
2019-10-16,284.8418325535106,289.5157684053166,283.931982237068,284.7445294260919,284.2382082144276,3064798
2019-10-17,287.07534781319583,290.3862893087954,284.04414347769114,289.13887065233274,286.0347143266922,3850418
2019-10-18,286.29653976743714,289.49039661485176,285.31911254336944,290.1166262242727,290.09530999202065,4119810
2019-10-21,294.9513917275247,299.61983004493123,293.52424458129326,294.6195921009549,296.41828365552686,2073494
2019-10-22,298.01230415127657,300.9177173588346,295.1537465895813,296.304149790037,296.15314275737455,1821929
2019-10-23,301.3448283765832,300.68455873930594,298.8448600685157,297.7782085612128,297.64555294876914,3452858
2019-10-24,299.68230449652106,302.7032918933444,300.24026002663066,300.3724624937649,299.39835745996106,1716369
2019-10-25,302.1943518642289,304.6109112144716,300.91197670911544,303.8521977584446,301.5673549193315,2322649
2019-10-28,303.1581199862997,305.72231936163774,299.5606389634775,301.4710985401641,303.48377938985874,4652236
2019-10-29,302.2919170910052,306.98105228505887,301.4209431316284,301.82936242107667,303.13942916967966,4772217
2019-10-30,302.1504639206236,302.34039597374885,300.7773860195764,301.29902622253013,302.8114576000785,3617489
2019-10-31,302.38877209405314,303.0274098830201,301.4306294787756,303.3820202468996,303.12962705145424,3027842
2019-11-01,300.94970161531694,302.6992445732753,298.500802926673,301.00449419531304,300.1179216606875,2017977
2019-11-04,299.40160703151054,302.66203798325506,299.5070041387999,300.3141518786735,299.4146175771985,1734459
2019-11-05,304.70036350113884,306.05427749814345,302.34039202355376,303.944979280385,305.3472969498236,4524438
2019-11-06,302.679461979154,304.979561925885,301.44850978013045,303.48900203034714,303.1766295894518,3387842
2019-11-07,303.1337212784895,305.6245783539488,300.5775039767383,304.20021125901394,304.1343128785122,4135798
2019-11-08,297.71230193375374,303.04301697898933,295.9254865295578,298.8172926893858,297.9547028530347,3306648
2019-11-11,299.7914827881156,302.18257686540113,298.04988267955724,297.027794530888,299.5178109483136,3789850
2019-11-12,299.06666636169894,303.91884435660097,299.0388229789356,299.15192317144823,301.2130110317738,2476075
2019-11-13,302.03691611105387,302.8108233851278,300.68829301286036,299.5354935781511,302.6838336855146,3703934
2019-11-14,297.70841366493124,301.34067844433196,296.39576377522485,299.22156575872793,297.38841709167144,4617114
2019-11-15,299.3001779262279,298.1093456302293,295.2657572833655,299.1829376905723,297.60402845856896,4885875
2019-11-18,298.29884250882805,301.5216611735193,297.19761740676836,298.81405321564364,300.3449302776673,1308710
2019-11-19,296.67407270553775,298.0833592631426,295.2808381542905,298.73812817001027,297.00644138715245,1347608
2019-11-20,296.3948156206792,300.57506178139005,294.2129647854734,297.58280989878864,297.72724309028087,4903869
2019-11-21,297.1128239611179,298.8087997421729,297.1052298899127,298.7247412822283,296.17224980982485,2176855
2019-11-22,298.0938094512582,297.0574116045463,296.49694835712404,297.5146973530914,295.69978096574107,1081991
2019-11-25,302.860431933105,301.53623254316784,297.42843504379965,299.57094940620937,300.17312117927185,3451976
2019-11-26,301.6161707492595,302.15090116810836,299.8344642976805,301.58779686313534,303.9234224222116,4435885
2019-11-27,297.88708997773506,300.967605925331,294.5300136320695,298.641856080069,297.2233168960815,4197860
2019-11-28,299.3538398362666,301.3951602796892,296.077775189803,296.74834251619313,298.3090310245343,3352221
2019-11-29,298.68676627577923,299.201716553572,293.9013387940801,296.58814390497076,297.82720084817606,1485714
2019-12-02,299.2190271602585,299.49230102773294,297.1281563700908,298.9860476886361,297.4955833131429,3780596
2019-12-03,296.8279111393573,297.59602569668874,294.2623686214929,299.2467063188245,297.2075778952135,1676503
2019-12-04,296.6828228271067,297.10885132946134,293.38016959615277,296.93046971420193,297.9864916216158,4237355
2019-12-05,298.8247826076603,298.70530272953397,295.75381816678424,299.3065370501304,299.50973087378134,1122772
2019-12-06,297.78669346443047,303.3372425499459,299.0506798077638,299.50208955027983,300.27885750866307,2277991
2019-12-09,297.85158494574114,298.3393749627085,296.298037135781,298.5587904863806,298.04944165716955,4073382
2019-12-10,296.12619716598533,298.12131043308875,295.90964681663024,297.0858843307003,295.2093590145582,3762734
2019-12-11,296.93112382700633,296.1757164398233,294.766906391515,297.30071626790755,297.53744049088334,1977469
2019-12-12,292.81963859604303,295.3371212557432,293.2220142393464,294.09144624615095,292.97797234668843,2561853
2019-12-13,298.3313935851063,300.0554828004336,295.7580493703,298.39580219659865,299.07727626604,2307589
2019-12-16,298.71243949877913,301.2195586716173,296.43658142137934,299.30862266171,297.8478132263479,4996228
2019-12-17,296.83608213418546,297.2481892872294,294.5607810415971,295.93631179776645,298.00115260536955,2465741
2019-12-18,296.361918302606,298.33343256157457,295.6408208053908,296.67975209942404,298.98234208215206,4161844
2019-12-19,302.6667514684119,303.910947795209,302.02051661625393,300.7210539463487,303.36207117061286,1706412
2019-12-20,304.65768519163976,305.348560323507,304.060593891569,302.4784330422002,303.2879835320412,4721385
2019-12-23,301.6156472855583,302.2512226008128,300.685689066463,302.86714396487446,301.1451668144343,3801329
2019-12-24,300.81848942854697,304.243989973015,298.3322287699998,299.35043841111593,300.8757915405183,3331134
2019-12-25,303.6442328094398,305.40356300423724,302.0823823457411,301.78438805766143,304.0182555333608,2787139
2019-12-26,302.7429781280199,303.7505359019852,300.3898845153265,302.46716373100105,299.9388596329464,3302535
2019-12-27,301.4899438661021,304.07376139968255,300.8094096408973,301.69072543793885,304.2601222514074,1291799
2019-12-30,305.2601267331682,305.6757064261685,300.71246459640645,303.9841078620953,305.5208117746662,1188874
2019-12-31,302.0990908783456,304.2696881646441,302.05061960564035,300.7561124104816,301.18746251127413,2620496
2020-01-01,300.29525055370556,304.77273666531266,299.38950215622174,303.8260003230161,303.27805840929756,4028849
2020-01-02,293.738686474006,298.3130671417574,292.82897663286735,296.91080835709903,295.5777784491894,3308436
2020-01-03,292.79266074914574,294.14248310518326,290.2610843529349,294.9108659662215,293.30293340060956,4831864
2020-01-06,294.090159080021,294.95102217988165,289.2195594153339,292.57766616586315,292.2083075948207,3533593
2020-01-07,291.2857285466091,292.10283718778186,290.37445341184826,291.5044496624741,290.7788791541718,2239658
2020-01-08,294.87428727419837,297.20193528058627,293.10469259345587,292.29533203706785,294.6393838863231,3310959
2020-01-09,290.9286208853539,293.385220344461,287.3148594833635,288.8940206699546,290.5032762794385,4342251
2020-01-10,289.74025167801545,292.1094719518574,288.14538143744545,288.0593474165056,290.4963324582267,4849900
2020-01-13,288.83074694759085,290.70251540948135,287.98257428503183,290.58734379038395,291.0381885253869,1473818
2020-01-14,292.43625443333514,295.54603497619155,290.4713746040053,292.94506303988965,293.967970686959,2329615
2020-01-15,289.9878365812345,290.7205747392599,287.5354926985565,290.3238205121731,288.4596235090637,4035865
2020-01-16,290.9324883395674,293.92691292311196,288.8511250075829,290.6079391825178,294.01707784358916,2284468
2020-01-17,291.48100055373294,293.16992060214545,288.6107550732414,292.2892992215178,292.4315660019483,4883424
2020-01-20,291.0284366170472,293.40383002888973,287.7549055970685,291.5078080855957,289.6851997675771,1242718
